,TimeStamp,AI0_Vibration,AI1_Vibration,AI2_Current,Equipment_state
525,02:01.7,0.112722,0.104812,167.00472,0
526,02:01.8,-0.007351,-0.2583,81.470022,0
527,02:01.9,-0.00273,-0.179361,-5.532623,0
528,02:02.0,-0.052128,0.005573,-95.385324,0
529,02:02.1,-0.039787,0.146751,-172.88782,0
530,02:02.2,0.1393,0.282116,-235.38068,0
531,02:02.3,0.151936,0.021547,-260.23033,0
532,02:02.4,-0.017251,-0.302895,-238.19378,0
533,02:02.5,-0.071951,-0.174115,-189.37101,0
534,02:02.6,-0.026697,0.107264,-109.98322,0
535,02:02.7,0.020238,0.235874,-23.833993,0
536,02:02.8,0.014243,0.1204,64.828165,0
537,02:02.9,0.050335,-0.147435,147.97761,0
538,02:03.0,0.020442,-0.24295,216.4115,0
539,02:03.1,-0.084246,-0.079951,258.9958,0
540,02:03.2,0.047032,0.189053,250.0464,0
541,02:03.3,0.055921,0.27309,210.13346,0
542,02:03.4,-0.056249,0.029108,139.98677,0
543,02:03.5,-0.02555,-0.212024,53.264624,0
544,02:03.6,-0.156612,-0.22743,-33.808474,0
545,02:03.7,-0.13495,-0.003964,-121.87435,0
546,02:03.8,0.126164,0.283864,-193.76709,0
547,02:03.9,0.106091,0.158456,-249.1962,0
548,02:04.0,-0.00265,-0.146799,-256.47798,0
549,02:04.1,-0.021542,-0.171129,-222.80767,0
550,02:04.2,-0.155181,-0.119302,-165.15925,0
551,02:04.3,-0.170747,0.066313,-81.010828,0
552,02:04.4,0.034282,0.29549,3.518105,0
553,02:04.5,0.09987,0.067846,95.242392,0
554,02:04.6,0.012938,-0.266917,168.13948,0
555,02:04.7,-0.006124,-0.205973,227.44229,0
556,02:04.8,-0.03134,-0.028067,261.61984,0
557,02:04.9,-0.043045,0.170604,236.23982,0
558,02:05.0,0.036757,0.249032,188.26952,0
559,02:05.1,0.03192,-0.079679,111.44675,0
560,02:05.2,-0.064787,-0.285377,25.10238,0
561,02:05.3,-0.075516,-0.11501,-64.750798,0
562,02:05.4,0.010712,0.090734,-148.50237,0
563,02:05.5,0.034634,0.240313,-209.44491,0
564,02:05.6,0.037756,0.126894,-257.62358,0
565,02:05.7,0.047963,-0.160684,-248.49072,0
566,02:05.8,-0.090945,-0.24756,-205.98855,0
567,02:05.9,-0.141909,-0.100228,-139.8014,0
568,02:06.0,0.01732,0.17636,-52.169329,0
569,02:06.1,0.093694,0.273782,34.942631,0
570,02:06.2,0.05893,-0.006337,124.81429,0
571,02:07.9,0.039188,-0.108428,-158.65972,0
572,02:08.0,-0.007735,-0.075174,-136.98603,0
573,02:08.1,-0.127512,0.009158,-100.15703,0
574,02:08.2,0.05825,0.21505,-54.522998,0
575,02:08.3,0.038439,0.073316,1.331687,0
576,02:08.4,0.002426,-0.139365,62.673576,0
577,02:08.5,0.087042,-0.091557,105.07442,0
578,02:08.6,-0.117896,-0.092862,159.10675,0
579,02:08.7,-0.03865,0.100268,166.85524,0
580,02:08.8,0.049894,0.194898,144.89724,0
581,02:08.9,-0.088411,-0.062719,116.72892,0
582,02:09.0,0.130548,-0.105725,70.434698,0
583,02:09.1,-0.016,-0.096881,21.121981,0
584,02:09.2,-0.159153,-0.022245,-43.838745,0
585,02:09.3,0.114858,0.248462,-89.101802,0
586,02:09.4,-0.097891,0.059499,-141.10388,0
587,02:09.5,-0.015591,-0.169849,-168.70799,0
588,02:09.6,0.195443,-0.078058,-149.26245,0
589,02:09.7,-0.145802,-0.114388,-126.70709,0
590,02:09.8,0.011713,0.101835,-84.263335,0
591,02:09.9,0.065426,0.231909,-39.366965,0
592,02:10.0,-0.158495,-0.068952,21.257045,0
593,02:10.1,0.088121,-0.096586,73.851117,0
594,02:10.2,0.005151,-0.081634,121.68635,0
595,02:10.3,-0.085766,-0.067351,166.37423,0
596,02:10.4,0.100235,0.197009,158.04245,0
597,02:10.5,-0.000264,0.095386,137.60509,0
598,02:10.6,0.019672,-0.125855,101.68625,0
599,02:10.7,0.072487,-0.08336,56.3016,0
600,02:10.8,-0.073799,-0.069384,2.0715,0
601,02:10.9,-0.045609,0.059805,-57.175405,0
602,02:11.0,0.015074,0.161394,-103.32526,0
603,02:11.1,-0.030714,0.001324,-154.77397,0
604,02:11.2,0.093548,-0.077002,-161.76464,0
605,02:11.3,0.063814,-0.078886,-142.97547,0
606,02:11.4,-0.146404,-0.085028,-115.12579,0
607,02:11.5,0.036918,0.129469,-70.566663,0
608,02:11.6,0.049463,0.158408,-22.501471,0
609,02:11.7,-0.033756,-0.053648,38.611893,0
610,02:11.8,0.1809,-0.052774,87.096582,0
611,02:11.9,-0.075888,-0.126105,140.24843,0
612,02:12.0,-0.136095,-0.033008,165.50436,0
613,02:12.1,0.133602,0.247089,150.59676,0
614,02:12.2,-0.068021,0.044751,128.50739,0
615,02:12.3,0.026416,-0.129817,86.720477,0
616,02:12.4,0.138166,-0.074833,42.247777,0
617,02:12.5,-0.139433,-0.108382,-16.480448,0
618,02:12.6,0.012894,0.098894,-69.056042,0
619,02:12.7,0.065074,0.195988,-118.97375,0
620,02:12.8,-0.085879,-0.054057,-160.10811,0
621,02:15.9,-0.015814,0.060282,107.49937,0
622,02:16.0,-0.051078,0.05683,111.74239,0
623,02:16.1,-0.090303,-0.033246,99.354517,0
624,02:16.2,-0.057924,0.031513,79.63098,0
625,02:16.3,-0.038703,0.011815,45.654541,0
626,02:16.4,0.012103,-0.111436,5.530596,0
627,02:16.5,0.055916,-0.028728,-40.226345,0
628,02:16.6,0.032357,-0.06658,-91.031324,0
629,02:16.7,0.011399,-0.104375,-104.75887,0
630,02:16.8,-0.023069,0.039074,-109.94698,0
631,02:16.9,-0.053292,-0.013628,-104.4047,0
632,02:17.0,-0.030608,-0.040161,-85.991512,0
633,02:17.1,-0.053746,0.031603,-58.601148,0
634,02:17.2,-0.083764,-0.070724,-17.362597,0
635,02:17.3,-0.031652,-0.075855,23.230555,0
636,02:17.4,-0.023001,0.032023,78.032741,0
637,02:17.5,0.051147,0.022691,104.62774,0
638,02:17.6,0.058981,0.009487,108.81115,0
639,02:17.7,-0.068142,-0.063912,109.74504,0
640,02:17.8,-0.060671,-0.056362,92.885625,0
641,02:17.9,-0.064951,0.097339,70.740708,0
642,02:18.0,-0.050283,0.016424,31.138066,0
643,02:18.1,0.022253,-0.084257,-7.99203,0
644,02:18.2,-0.04707,0.0101,-59.295781,0
645,02:18.3,-0.041461,-0.007724,-99.960577,0
646,02:18.4,0.030007,-0.061925,-105.74294,0
647,02:18.5,-0.050941,-0.018464,-110.52741,0
648,02:18.6,0.022764,0.027721,-98.385107,0
649,02:18.7,0.124012,0.049099,-78.991303,0
650,02:18.8,0.040214,-0.046201,-45.008784,0
651,02:18.9,0.041894,-0.050606,-4.441023,0
652,02:19.0,0.011161,0.101415,40.711646,0
653,02:19.1,-0.047717,0.036406,92.656981,0
654,02:19.2,-0.003962,-0.037073,106.56537,0
655,02:19.3,-0.013135,0.057137,110.87014,0
656,02:19.4,0.002078,-0.035597,105.1649,0
657,02:23.9,-0.069756,0.045726,116.5718,0
658,02:24.0,0.063566,0.172077,76.538214,0
659,02:24.1,-0.073082,0.007182,33.538584,0
660,02:24.2,0.053995,-0.075969,-25.132421,0
661,02:24.3,0.076156,-0.094282,-70.560941,0
662,02:24.4,-0.178554,-0.101185,-119.46334,0
663,02:24.5,-0.002579,0.1065,-150.6324,0
664,02:24.6,0.03533,0.14601,-139.10212,0
665,02:24.7,-0.061854,-0.035734,-123.86157,0
666,02:24.8,0.145332,-0.056238,-88.360439,0
667,02:24.9,-0.01459,-0.083077,-47.75334,0
668,02:25.0,-0.138886,-0.024516,6.031752,0
669,02:25.1,0.038305,0.154933,57.197578,0
670,02:25.2,-0.05016,0.044966,102.07189,0
671,02:25.3,0.037703,-0.109598,146.90985,0
672,02:25.4,0.148057,-0.084405,145.28694,0
673,02:25.5,-0.06484,-0.035518,131.60445,0
674,02:25.6,-0.02801,0.102436,103.94479,0
675,02:25.7,-0.034356,0.126493,63.487418,0
676,02:25.8,-0.119233,-0.025516,15.77151,0
677,02:25.9,0.111987,-0.072098,-40.712957,0
678,02:26.0,0.054494,-0.101003,-83.248983,0
679,02:26.1,-0.042258,-0.035597,-133.21687,0
680,02:26.2,0.12082,0.144284,-146.63388,0
681,02:26.3,-0.053487,0.071646,-133.25943,0
682,02:26.4,-0.059572,-0.048983,-114.29418,0
683,02:26.5,0.107764,-0.041773,-75.591454,0
684,02:26.6,-0.114828,-0.068181,-33.825998,0
685,02:26.7,-0.039181,0.059997,23.183706,0
686,02:26.8,0.097694,0.129093,67.998537,0
687,02:26.9,-0.075887,-0.054898,117.24831,0
688,02:27.0,0.123159,-0.088912,149.11248,0
689,02:27.1,0.109024,-0.05483,138.68822,0
690,02:27.2,-0.147753,-0.049641,124.68792,0
691,02:27.3,0.014554,0.130058,90.803634,0
692,02:27.4,-0.03447,0.127935,51.775223,0
693,02:31.9,0.014694,0.033407,19.282701,0
694,02:32.0,0.072368,-0.040582,-21.3784,0
695,02:32.1,-0.123555,-0.093897,-70.007213,0
696,02:32.2,-0.012406,0.006579,-108.78481,0
697,02:32.3,0.085039,0.058407,-109.62154,0
698,02:32.4,-0.075224,-0.043103,-110.03651,0
699,02:32.5,0.079907,-0.019477,-94.730746,0
700,02:32.6,0.091397,0.054195,-72.536,0
701,02:32.7,0.012253,0.025709,-35.240654,0
702,02:32.8,0.130009,0.000108,8.630754,0
703,02:32.9,-0.051087,-0.025925,52.055723,0
704,02:33.0,-0.064643,-0.007238,102.44192,0
705,02:33.1,0.119916,0.011155,112.58317,0
706,02:33.2,0.003272,-0.004172,111.86577,0
707,02:33.3,0.073492,0.019942,102.99267,0
708,02:33.4,0.111639,0.007431,80.467949,0
709,02:33.5,-0.111271,0.030955,50.120717,0
710,02:33.6,-0.000463,0.048813,4.177929,0
711,02:33.7,0.017146,-0.003559,-35.688047,0
712,02:33.8,-0.031412,0.052242,-87.432037,0
713,02:33.9,0.214148,0.062188,-111.32099,0
714,02:34.0,0.084312,-0.034996,-109.66386,0
715,02:34.1,-0.01537,0.050743,-107.51296,0
716,02:40.0,0.080069,-0.028072,110.72363,0
717,02:40.1,0.09073,-0.028697,91.155063,0
718,02:40.2,-0.072576,-0.028651,67.786702,0
719,02:40.3,0.020237,0.007009,27.672413,0
720,02:40.4,0.013425,0.009802,-11.629344,0
721,02:40.5,-0.038345,-0.077311,-59.574611,0
722,02:40.6,0.101322,0.029546,-104.43069,0
723,02:40.7,0.028196,0.084302,-111.17233,0
724,02:40.8,-0.121667,-0.092116,-112.9203,0
725,02:40.9,-0.04577,0.031317,-98.212611,0
726,02:41.0,-0.052639,0.140751,-75.678,0
727,02:41.1,0.001368,-0.064357,-41.268115,0
728,02:41.2,0.125539,-0.056671,0.839949,0
729,02:41.3,-0.012857,-0.002017,42.223459,0
730,02:41.4,0.013471,0.002797,95.047366,0
731,02:41.5,0.090049,0.014514,111.98868,0
732,02:41.6,-0.103354,-0.118183,113.4056,0
733,02:41.7,-0.026152,0.04401,106.23385,0
734,02:41.8,0.051255,0.12078,84.608088,0
735,02:41.9,-0.11322,-0.13972,57.723767,0
736,02:42.0,0.008248,0.028467,15.231015,0
737,02:42.1,0.011109,0.135313,-22.721651,0
738,02:47.9,0.10472,0.06894,19.778612,0
739,02:48.0,0.169138,0.105759,66.611417,0
740,02:48.1,-0.039353,-0.035079,112.59462,0
741,02:48.2,0.042595,-0.061078,144.61138,0
742,02:48.3,0.023919,0.012253,135.51451,0
743,02:48.4,-0.1249,0.056985,119.54166,0
744,02:48.5,0.0715,0.16668,86.449157,0
745,02:48.6,0.026757,0.095427,48.329001,0
746,02:48.7,-0.030827,-0.083273,-1.624704,0
747,02:48.8,0.129754,-0.081922,-54.295189,0
748,02:48.9,-0.062241,-0.057683,-97.72278,0
749,02:57.3,-0.106826,-0.079793,101.54022,0
750,02:57.4,0.084204,0.125099,63.285001,0
751,02:57.5,-0.016045,0.108978,14.84728,0
752,02:57.6,-0.079816,-0.060913,-39.740567,0
753,02:57.7,0.153516,-0.025332,-84.003339,0
754,02:57.8,-0.038854,-0.082711,-136.75334,0
755,02:57.9,-0.044587,-0.010856,-146.45948,0
756,02:58.0,0.088916,0.148396,-133.41512,0
757,02:58.1,-0.117657,-0.015772,-112.33462,0
758,02:58.2,0.035317,-0.051047,-75.331935,0
759,02:58.3,0.134806,0.004686,-34.712438,0
760,02:58.4,-0.082768,-0.090761,21.703484,0
761,02:58.5,0.0199,0.076269,65.582045,0
762,02:58.6,0.017708,0.130288,119.32029,0
763,02:58.7,-0.084675,-0.073129,148.45874,0
764,02:58.8,0.091584,-0.041919,137.56515,0
765,02:58.9,0.027835,-0.061787,123.45506,0
766,02:59.0,-0.077239,-0.039898,89.791666,0
767,02:59.1,0.057524,0.168196,52.884704,0
768,02:59.2,-0.05753,0.049271,-0.380158,0
769,02:59.3,-0.064274,-0.067044,-48.618918,0
770,02:59.4,0.096318,-0.022141,-97.625267,0
771,02:59.5,-0.030146,-0.08841,-142.24495,0
772,02:59.6,0.033796,0.065256,-138.86167,0
773,02:59.7,0.071636,0.114143,-127.60986,0
774,02:59.8,-0.120234,-0.083494,-100.89041,0
775,02:59.9,0.033126,-0.016817,-65.584548,0
776,03:00.0,0.009534,-0.019178,-20.186903,0
777,03:00.1,-0.14596,-0.056871,32.013778,0
778,03:00.2,0.050656,0.132274,76.723227,0
779,03:00.3,-0.038002,0.032456,130.77761,0
780,03:00.4,-0.030645,-0.09294,142.87903,0
781,03:00.5,0.179299,-0.002353,132.54143,0
782,03:00.6,-0.070949,-0.082121,113.63985,0
783,03:00.7,-0.065488,0.004993,79.01145,0
784,03:00.8,0.034488,0.13643,40.526872,0
785,03:00.9,-0.148072,-0.029612,-13.147952,0
786,03:01.0,0.047465,-0.044087,-57.194001,0
787,03:01.1,0.089211,-0.022459,-111.33469,0
788,03:01.2,-0.071789,-0.061458,-140.41819,0
789,03:01.3,0.078709,0.087304,-132.55419,0
790,03:01.4,-0.020075,0.05279,-121.06146,0
791,03:01.5,-0.096437,-0.068667,-89.707266,0
792,03:01.6,0.094718,-0.006133,-55.415875,0
793,03:01.7,-0.037741,-0.060618,-5.533815,0
794,03:01.8,-0.043701,-0.018315,41.215067,0
795,03:01.9,0.098407,0.125928,91.073047,0
796,03:02.0,-0.046858,-0.018622,136.43147,0
797,03:02.1,0.035272,-0.063603,135.68129,0
798,03:02.2,0.07242,-0.003897,126.84371,0
799,03:04.0,0.045305,0.058254,111.32015,0
800,03:04.1,-0.044216,0.001238,103.13369,0
801,03:04.2,0.061506,-0.000533,83.446513,0
802,03:04.3,0.055965,-0.022184,52.986867,0
803,03:04.4,-0.033385,-0.055869,11.034609,0
804,03:04.5,0.060813,-0.011977,-31.274442,0
805,03:04.6,-0.003878,-0.026679,-84.691773,0
806,03:04.7,-0.005081,-0.067438,-105.16442,0
807,03:04.8,0.084485,-0.008321,-108.90247,0
808,03:04.9,-0.055819,0.035241,-107.24152,0
809,03:05.0,-0.042751,0.025409,-88.374029,0
810,03:05.1,0.047938,0.029542,-63.261874,0
811,03:05.2,-0.069454,0.008289,-21.516206,0
812,03:05.3,0.03931,-0.006834,18.379571,0
813,03:05.4,0.077832,0.006529,70.91225,0
814,03:05.5,-0.071101,-0.006675,104.90133,0
815,03:05.6,0.043102,-0.010637,108.32824,0
816,03:05.7,0.012074,-0.002043,111.15123,0
817,03:05.8,-0.035485,0.020153,95.434796,0
818,03:05.9,0.128899,0.046231,73.835024,0
819,03:06.0,0.001901,0.016531,36.145215,0
820,03:06.1,-0.091832,0.000387,-4.641653,0
821,03:06.2,0.03713,-0.012636,-52.043087,0
822,03:06.3,-0.041412,-0.041223,-98.564994,0
823,03:06.4,0.050027,0.015623,-106.8839,0
824,03:06.5,0.161971,0.057766,-110.90626,0
825,03:06.6,-0.020908,0.001306,-101.10391,0
826,03:06.7,0.024165,0.036592,-80.387721,0
827,03:06.8,0.014231,0.096299,-48.560625,0
828,03:06.9,-0.097713,0.019142,-5.508424,0
829,03:07.0,0.035336,-0.042551,36.060814,0
830,03:07.1,0.039821,-0.010002,89.036595,0
831,03:07.2,0.017682,0.043279,108.20795,0
832,03:07.3,0.107237,-0.032481,110.55387,0
833,03:07.4,-0.030785,-0.110455,107.62335,0
834,03:07.5,-0.072372,0.026942,88.019501,0
835,03:07.6,0.031215,0.0828,62.658079,0
836,03:07.7,-0.086961,-0.016496,19.783499,0
837,03:07.8,-0.024961,0.002033,-19.453766,0
838,03:07.9,0.052253,0.028043,-71.767577,0
839,03:08.0,-0.034021,-0.023046,-105.86907,0
840,03:08.1,0.07253,-0.020651,-108.11282,0
841,03:08.2,-0.007,-0.017211,-110.43443,0
842,03:08.3,-0.118194,-0.03239,-93.907606,0
843,03:08.4,0.006147,-0.019913,-71.419963,0
844,03:08.5,-0.047088,-0.021434,-32.009367,0
845,03:08.6,-0.056057,-0.009979,9.279133,0
846,03:08.7,0.02387,-0.015462,55.971152,0
847,03:08.8,-0.127254,-0.024625,102.59308,0
848,03:08.9,-0.115015,0.012115,109.47241,0
849,03:12.1,0.092189,-0.179621,150.65815,0
850,03:12.2,-0.057572,-0.269641,212.51419,0
851,03:12.3,-0.03734,-0.037682,243.76252,0
852,03:12.4,-0.007833,0.17518,226.23494,0
853,03:12.5,-0.048206,0.215904,183.4903,0
854,03:12.6,-0.010785,0.017097,112.87011,0
855,03:12.7,0.011774,-0.221889,32.511357,0
856,03:12.8,-0.091507,-0.204451,-49.357063,0
857,03:12.9,-0.034434,0.060058,-128.41691,0
858,03:13.0,0.113386,0.26738,-194.17658,0
859,03:13.1,0.007596,0.14951,-239.43701,0
860,03:13.2,-0.002372,-0.125795,-235.36518,0
861,03:13.3,-0.007515,-0.226726,-199.82865,0
862,03:13.4,-0.149772,-0.141622,-138.28875,0
863,03:13.5,-0.013555,0.130777,-58.321721,0
864,03:13.6,0.128383,0.303483,22.460225,0
865,03:13.7,0.052464,0.03105,105.67488,0
866,03:13.8,0.0057,-0.204314,176.20041,0
867,03:13.9,-0.05487,-0.170799,232.21031,0
868,03:14.0,-0.081766,-0.056813,245.36911,0
869,03:14.1,0.018881,0.226372,216.73479,0
870,03:14.2,0.115202,0.276735,163.95928,0
871,03:14.3,0.097139,-0.100091,85.564504,0
872,03:14.4,-0.05328,-0.27433,4.085422,0
873,03:14.5,-0.060808,-0.114805,-80.207477,0
874,03:14.6,0.023593,0.081754,-155.83028,0
875,03:14.7,-0.003848,0.232014,-218.01462,0
876,03:14.8,0.115736,0.138112,-247.59868,0
877,03:14.9,0.129814,-0.160025,-228.65823,0
878,03:15.0,-0.078689,-0.239498,-184.31511,0
879,03:15.1,-0.053462,-0.026238,-112.15021,0
880,03:15.2,0.015781,0.206912,-30.610684,0
881,03:15.3,-0.023614,0.237555,53.021914,0
882,03:15.4,0.056937,-0.005553,133.79707,0
883,03:15.5,0.063863,-0.249659,200.83573,0
884,03:15.6,-0.062579,-0.220788,246.00068,0
885,03:20.2,-0.072072,-0.004784,-96.610081,0
886,03:20.3,0.044821,0.045329,-115.80922,0
887,03:20.4,-0.002102,-0.008803,-114.77102,0
888,03:20.5,0.097988,-0.032861,-109.15686,0
889,03:20.6,0.049771,-0.017988,-86.807261,0
890,03:20.7,-0.082699,0.000767,-60.190446,0
891,03:20.8,0.020219,0.044739,-16.144516,0
892,03:20.9,-0.031836,0.002584,22.461894,0
893,03:21.0,-0.03489,-0.01037,75.702438,0
894,03:21.1,0.132991,0.018342,112.12803,0
895,03:21.2,-0.028555,-0.044271,113.3721,0
896,03:21.3,-0.057722,0.018978,113.56725,0
897,03:21.4,0.085897,0.101198,95.81567,0
898,03:21.5,-0.041657,-0.014798,73.79795,0
899,03:21.6,0.054471,-0.032327,35.030608,0
900,03:21.7,0.077916,-0.001617,-4.85611,0
901,03:21.8,-0.112649,-0.056044,-51.174289,0
902,03:21.9,0.037146,0.035395,-100.86466,0
903,03:22.0,0.022217,0.016015,-109.82336,0
904,03:22.1,-0.04554,-0.080999,-112.43428,0
905,03:22.2,0.129392,0.050767,-101.4557,0
906,03:22.3,-0.022754,0.026914,-80.811033,0
907,03:22.4,-0.068269,-0.049902,-49.669391,0
908,03:22.5,0.049805,0.087427,-7.680417,0
909,03:22.6,-0.07499,0.064085,31.843666,0
910,03:22.7,0.048057,-0.02564,86.559544,0
911,03:28.2,-0.050733,-0.046397,-36.993389,0
912,03:28.3,-0.007523,-0.012303,-89.772712,0
913,03:28.4,0.033326,-0.011872,-114.5971,0
914,03:28.5,-0.018343,0.010301,-112.85318,0
915,03:28.6,0.06289,0.088332,-108.54436,0
916,03:28.7,0.018453,-0.016663,-86.787711,0
917,03:28.8,-0.049961,-0.025008,-61.248667,0
918,03:28.9,0.083905,0.018294,-17.702462,0
919,03:29.0,-0.004991,-0.03518,24.55664,0
920,03:29.1,0.007089,0.069724,74.285754,0
921,03:29.2,0.145962,0.111686,113.74082,0
922,03:29.3,-0.001733,0.006441,114.88081,0
923,03:44.7,0.013142,0.018631,85.199009,0
924,03:44.8,0.158623,0.048831,109.89393,0
925,03:44.9,0.086155,0.024546,111.29071,0
926,03:45.0,-0.081238,-0.027815,110.56723,0
927,03:45.1,0.045204,0.05587,92.086565,0
928,03:45.2,-0.008043,0.059673,68.356164,0
929,03:45.3,-0.001799,-0.031391,25.63012,0
930,03:45.4,0.123314,-0.00554,-16.077401,0
931,03:45.5,-0.03109,0.006552,-67.781814,0
932,03:45.6,0.000188,0.036172,-106.88306,0
933,03:45.7,0.045147,0.045153,-109.46168,0
934,03:45.8,-0.121667,-0.049511,-111.48573,0
935,03:45.9,0.028299,0.02516,-97.076428,0
936,03:46.0,0.051925,0.08691,-76.013455,0
937,03:46.1,-0.063243,-0.017268,-39.448743,0
938,03:46.2,0.049563,0.01325,3.965736,0
939,03:46.3,-0.062198,0.032834,49.844986,0
940,03:46.4,-0.076265,-0.018096,100.16919,0
941,03:46.5,0.060531,0.00251,110.94953,0
942,03:46.6,-0.06708,-0.020481,112.83375,0
943,03:46.7,-0.050311,-0.00789,105.12925,0
944,03:46.8,0.042899,0.010207,84.807764,0
945,03:46.9,-0.046406,-0.052156,55.103666,0
946,03:47.0,0.0221,-0.003893,9.698273,0
947,03:47.1,0.034282,0.034435,-32.241944,0
948,03:47.2,-0.10827,-0.048489,-86.498748,0
949,03:47.3,-0.016728,-0.013078,-110.24214,0
950,03:47.4,0.003821,0.030984,-110.32905,0
951,03:47.5,-0.032316,-0.044595,-108.97173,0
952,03:47.6,0.109509,-0.030494,-89.899908,0
953,03:47.7,0.012972,0.019858,-65.84657,0
954,03:47.8,-0.071633,0.019006,-22.372845,0
955,03:47.9,0.023315,-0.040156,19.013407,0
956,03:48.0,-0.125561,-0.127565,70.289978,0
957,03:48.1,-0.039026,-0.015133,109.77818,0
958,03:48.2,0.141809,0.0609,111.41123,0
959,03:48.3,-0.066308,-0.067835,112.74673,0
960,03:48.4,0.00104,-0.015156,97.995054,0
961,03:48.5,0.039629,0.075909,76.432118,0
962,03:48.6,-0.09317,0.008527,38.744931,0
963,03:48.7,0.04928,0.010741,-5.925895,0
964,03:48.8,-0.038402,-0.010422,-52.249795,0
965,03:48.9,-0.066456,-0.045151,-102.16464,0
966,03:49.0,0.118126,-0.009457,-111.39883,0
967,03:49.1,0.017524,-0.027088,-112.05639,0
968,03:49.2,0.025778,-0.002474,-103.14728,0
969,03:49.3,0.078401,0.003986,-81.630717,0
970,03:49.4,-0.107941,-0.007867,-51.092988,0
971,03:49.5,-0.034337,0.039113,-5.264879,0
972,03:49.6,0.026914,-0.030755,36.803727,0
973,03:52.5,0.087338,0.043978,94.907057,0
974,03:52.6,-0.029896,-0.071939,66.55968,0
975,03:52.7,0.053959,-0.065036,21.658066,0
976,03:52.8,0.01881,0.007875,-22.722485,0
977,03:52.9,-0.084982,0.031683,-70.124396,0
978,03:53.0,0.041845,0.063597,-120.61514,0
979,03:53.1,-0.022766,-0.031453,-125.23641,0
980,03:53.2,-0.030146,-0.075833,-120.71444,0
981,03:53.3,0.095285,0.066026,-103.35161,0
982,03:53.4,-0.031928,0.045363,-75.284967,0
983,03:53.5,0.006083,0.002482,-37.54342,0
984,03:53.6,0.031923,0.056898,10.120989,0
985,03:53.7,-0.061481,-0.029364,52.283889,0
986,03:53.8,0.089938,-0.029387,108.068,0
987,03:53.9,0.040176,-0.005704,127.39159,0
988,03:54.0,-0.079828,-0.016421,122.75912,0
989,03:54.1,0.067186,0.080161,112.39447,0
990,03:54.2,0.003085,-0.004262,85.841666,0
991,03:54.3,-0.051853,-0.075628,54.776675,0
992,03:54.4,0.103403,0.059771,6.833196,0
993,03:54.5,-0.048504,0.019285,-34.385566,0
994,03:54.6,-0.074685,-0.043272,-88.809858,0
995,03:54.7,0.08316,0.068183,-124.60198,0
996,03:54.8,-0.029362,0.027198,-121.60338,0
997,03:54.9,0.03618,-0.025538,-116.83775,0
998,03:55.0,0.069706,-0.008167,-93.840372,0
999,03:55.1,-0.088263,-0.024198,-65.96566,0
1000,03:55.2,0.032297,0.054503,-22.010806,0
1001,03:55.3,0.017197,0.019591,21.497014,0
1002,03:55.4,-0.06701,-0.074902,68.881162,0
1003,03:55.5,0.101825,0.002482,118.62208,0
1004,03:55.6,0.000429,0.019864,123.92355,0
1005,03:55.7,-0.071199,-0.022745,120.4126,0
1006,03:55.8,-0.000968,0.065481,103.93704,0
1007,03:55.9,-0.104566,0.042639,78.146467,0
1008,03:56.0,0.039575,-0.066194,41.588431,0
1009,03:56.1,0.07452,-0.015899,-5.419732,0
1010,03:56.2,-0.09621,0.007795,-46.803361,0
1011,03:56.3,0.056764,0.020443,-103.48798,0
1012,03:56.4,-0.004226,-0.003251,-123.24168,0
1013,03:56.5,-0.139046,-0.090626,-119.36273,0
1014,03:56.6,0.089858,0.019807,-111.1287,0
1015,03:56.7,0.023067,0.04676,-85.931788,0
1016,03:56.8,-0.09369,-0.037856,-55.801279,0
1017,03:56.9,0.025974,0.041832,-8.849503,0
1018,03:57.0,-0.087991,-0.005,30.841354,0
1019,03:57.1,-0.026706,-0.063004,84.782849,0
1020,03:57.2,0.118162,0.056172,121.7636,0
1021,03:57.3,-0.046767,-0.008201,120.01313,0
1022,03:57.4,-0.035675,-0.075992,116.6823,0
1023,04:00.1,0.055977,-0.104758,-141.09697,0
1024,04:00.2,0.008509,-0.061491,-132.11049,0
1025,04:00.3,-0.107737,-0.027817,-117.38731,0
1026,04:00.4,0.044204,0.071206,-87.020646,0
1027,04:00.5,-0.11129,0.027303,-51.403529,0
1028,04:00.6,-0.080444,-0.054338,-2.816677,0
1029,04:00.7,0.054569,-0.0593,48.203474,0
1030,04:00.8,-0.181385,-0.087933,90.673934,0
1031,04:00.9,-0.093738,0.030051,135.31806,0
1032,04:01.0,0.075584,0.134046,137.95425,0
1033,04:01.1,-0.050403,-0.032313,123.85727,0
1034,04:01.2,0.04669,-0.116656,100.05499,0
1035,04:01.3,0.042944,-0.04672,64.813979,0
1036,04:01.4,-0.126016,-0.025456,22.494557,0
1037,04:01.5,0.011688,0.082105,-32.659296,0
1038,04:01.6,0.041411,0.101633,-74.238786,0
1039,04:01.7,-0.031125,-0.067099,-122.36322,0
1040,04:01.8,0.125471,-0.083664,-140.81218,0
1041,04:01.9,0.030977,0.003325,-127.05447,0
1042,04:02.0,-0.038993,0.065087,-108.78195,0
1043,04:02.1,0.083906,0.121195,-73.802003,0
